CLASE SINIESTRO,CANTIDAD DE VEHICULOS DAÑADOS,DEPARTAMENTO,ZONA,TIPO DE VÍA,RED VIAL,COORDENADAS LATITUD,COORDENADAS  LONGITUD,CONDICIÓN CLIMÁTICA,ZONIFICACIÓN,CARACTERÍSTICAS DE VÍA,PERFIL LONGITUDINAL VÍA,SUPERFICIE DE CALZADA,¿EXISTE SEÑAL VERTICAL?,¿EXISTE SEÑAL HORIZONTAL?,CAUSA FACTOR PRINCIPAL,AÑO,MES,DIA_SEMANA,ES_FIN_SEMANA,HORA_NUM,FRANJA_HORARIA,REGION_NATURAL,MTC_RVN_LONGITUD_KM,MTC_RVN_N_CARRILES_MEDIANA,MTC_RVN_SUPERFICIE_DOMINANTE,MTC_RVN_ESTADO_DOMINANTE,MTC_RVN_ES_CONCESIONADA,MTC_RVN_CONCESION_PRINCIPAL,MTC_RVN_CORREDOR_LOGISTICO,MTC_RVN_N_TRAMOS,IDH_2019,IDH_ESP_VIDA_2019,IDH_EDUC_SECUND_PCT_2019,IDH_ANIOS_EDUC_2019,IDH_INGRESO_PERCAP_2019,IDH_POBLACION_2019,MTC_DEP_RED_TOTAL_KM,MTC_DEP_NACIONAL_TOTAL_KM,MTC_DEP_DEPARTAMENTAL_TOTAL_KM,MTC_DEP_VECINAL_TOTAL_KM,MTC_DEP_PAV_TOTAL_KM,MTC_DEP_NO_PAV_TOTAL_KM,MTC_DEP_PCT_PAVIMENTADA,CATEGORIA_SEVERIDAD,CATEGORIA_SEVERIDAD_ENC
6,1,5,0,4,1,-7.283624,-78.22294,0,4,0,0,2,0,0,2,2024,9,5,1,10,1,2,9936.932,2.0,2,0,1.0,9,32,3830.0,0.3412504330954618,75.28733684485965,35.60072542832898,4.396823267999362,493.0603732412605,2959.817987152034,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
6,1,12,0,4,2,-7.936024132669288,-77.73449920534051,0,4,7,1,7,2,2,0,2024,9,5,1,11,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.1492206538659984,78.92776803590996,33.56043543982053,2.142334776786642,136.3088563134413,18539.64239828694,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,GRAVE_MORTALIDAD,1
0,1,14,2,2,4,-11.96346608174846,-76.97980904835953,0,0,7,1,2,2,2,0,2024,9,5,1,13,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.701053025277506,79.62867561460851,73.1469484600971,10.064317505194426,1464.6926161541437,1150285.0494171206,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,14,2,2,4,-12.200616655742168,-76.99624757240655,0,2,1,1,2,2,2,0,2024,9,5,1,22,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7583553928164398,79.82595632107274,76.7651270103073,11.46351379457763,1662.7771470294065,333655.3618843683,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
3,2,10,0,4,1,-13.650391,-75.735952,0,4,0,0,2,2,2,0,2024,9,6,1,0,0,0,1679.5849999999998,2.0,2,3,1.0,9,24,315.0,0.5372675889530071,73.26278548534886,86.12472280623308,8.338592726572426,789.6851896177719,1223.293361884368,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,GRAVE_MORTALIDAD,1
1,1,3,0,4,1,-16.708444,-71.931881,6,5,6,2,6,2,2,0,2024,9,6,1,3,0,0,289.55,2.0,2,0,1.0,7,25,10.0,0.6456305778571253,75.67334095395331,77.09261911098552,10.479683603540597,1179.2653123056473,21630.747323340474,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
3,2,20,0,4,1,-16.619449615059487,-69.1480027601032,0,4,7,1,2,2,2,2,2024,9,6,1,8,1,2,1529.105,2.0,2,0,1.0,9,21,200.0,0.4241160460464029,74.28732425011668,75.63340579586843,8.070404038634907,431.1198673050291,28095.749464668093,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,LEVE,2
3,2,10,0,4,0,-14.657882,-75.109083,0,4,7,1,2,2,2,0,2024,9,6,1,21,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,LEVE,2
3,2,12,0,4,1,-8.1437841159,-78.180144455,0,4,7,1,1,2,2,0,2024,9,6,1,22,2,0,9936.932,2.0,2,0,1.0,9,32,3830.0,0.3206757529914507,75.21333323806027,45.341846366223095,5.318686972331122,324.76888338207965,18794.94860813704,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
6,1,12,0,4,0,-7.829688828828934,-78.39036940831974,0,4,7,1,1,2,2,5,2024,9,1,0,18,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.1883083184611077,75.93360618381381,28.79507521744373,3.260895439511201,147.65429669929867,24235.73233404711,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
3,2,12,0,4,1,-7.3106001828,-79.480851252,0,4,7,1,2,2,2,0,2024,9,2,0,14,3,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5650979329787121,81.32490571897102,68.6769211482833,7.868096912305706,909.6843705053026,43897.946466809415,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
0,1,14,2,2,4,-12.223876023943266,-76.9198851055976,0,1,7,0,2,1,0,0,2024,9,2,0,16,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6990481232857558,80.14597904142546,74.3851677794309,10.004397644056358,1432.5044292531525,459161.0728051392,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
3,1,5,0,4,2,-7.05328889041463,-78.7928625854978,0,4,7,1,2,1,0,2,2024,9,2,0,17,3,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3334181514351879,65.70103407075928,46.92785453731552,5.377079435778443,426.7373479842607,11921.895074946468,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
3,1,3,2,4,1,-16.4046944444,-71.5673055556,6,5,6,2,6,2,2,0,2024,9,3,0,18,2,0,1101.78,1.0,5,2,0.0,9,32,202.0,0.6855214685752905,77.55287024349596,78.52978455751916,11.09515988146928,1299.5425610685809,22541.235546038544,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
3,2,12,2,4,1,-8.193829804797888,-78.99129671957837,0,2,7,1,2,2,2,0,2024,9,4,0,0,0,0,29.81,3.0,2,0,1.0,11,32,10.0,0.5704872313485707,78.73040511828864,66.00991236238886,8.931371175352043,922.6441961800402,20630.58672376873,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
6,1,4,0,4,1,-14.8395693384407,-74.7331906492158,0,4,0,0,2,2,2,2,2024,9,4,0,5,0,2,2238.6850000000004,2.0,2,0,1.0,4,27,115.0,0.3765288260269777,68.18120476047088,50.993604658293634,5.607263086988291,529.4791469876697,3716.779443254818,12678.733000000004,1805.074000000001,1774.0339999999994,9099.625000000004,2485.375000000001,10193.358000000002,19.602707936195205,GRAVE_LESIONADOS,0
10,1,2,0,4,0,-13.58637407,-73.46132668,0,4,0,1,2,2,2,2,2024,9,4,0,7,1,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.241310185459975,70.83483413046108,58.5191389199668,4.887115219495449,162.12128067173168,8997.351177730192,8358.971,1282.451,1298.0969999999998,5778.423,1432.683,6926.288,17.139466089785454,GRAVE_MORTALIDAD,1
7,1,5,0,4,2,-6.351192,-78.609739,0,4,0,0,1,2,2,0,2024,9,4,0,7,1,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.1931320229108092,72.70918195935188,43.140597131911406,3.9788535412117114,121.79928525490077,3600.126338329764,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
1,1,20,0,4,1,-16.044993,-69.712416,6,5,6,2,6,2,2,2,2024,9,4,0,9,1,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.3247057995130503,73.24682709519536,76.81044161661171,6.507336567861034,242.9773157546694,24872.03426124197,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,LEVE,2
6,1,5,0,4,2,-6.013822,-79.04964,0,4,7,0,1,2,2,2,2024,9,4,0,19,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3186681371591724,75.57054103202115,31.865363777188865,4.708610319942836,405.4490285986193,8750.248394004284,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
1,1,14,2,12,4,-12.144651232460244,-77.02539669807277,0,0,7,1,2,2,2,0,2024,9,5,1,1,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.8207642838213052,80.14976904502905,78.34721798827678,12.592455139231284,1956.55173075211,27481.5653104925,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,5,2,4,1,-5.699007,-78.806465,0,0,7,1,2,2,2,2,2024,9,5,1,4,0,2,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.5803239946829384,74.49544278598792,68.33065356443184,8.733179344969395,1046.078117086984,102362.46895074946,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
0,1,4,2,4,2,-12.936101,-74.251797,0,3,7,1,2,2,2,2,2024,9,5,1,6,1,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4493406382074752,74.14434204360414,69.22696974128239,7.465486734942583,554.5288150874046,45975.54773927236,12678.733000000004,1805.074000000001,1774.0339999999994,9099.625000000004,2485.375000000001,10193.358000000002,19.602707936195205,LEVE,2
0,1,14,2,2,4,-12.0695910966232,-77.0494113760052,0,1,7,1,2,1,0,0,2024,9,5,1,13,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.8121144527422384,79.97904399655734,78.94895329190118,12.90572492982067,1868.6660163168403,75598.19486081369,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
1,1,12,2,4,1,-8.1423468787,-79.0505004368,0,2,7,1,2,2,2,0,2024,9,6,1,0,0,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.7531641124604342,80.00312647864715,76.99495003849329,11.742569192588208,1599.6362666139996,66889.78372591006,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
6,1,8,0,10,4,-12.982152570793378,-74.72076456220381,5,4,4,1,2,2,2,0,2024,9,6,1,2,0,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3648777342527826,72.61386206398959,50.19709555656983,5.638488277525374,444.6393044914551,24733.083511777302,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,LEVE,2
6,1,8,0,4,1,-12.9122088156767,-74.436336022758,5,4,7,1,1,2,2,0,2024,9,6,1,3,0,2,778.685,-1.0,1,0,0.0,9,32,160.0,0.3067127785225064,76.39826410617789,46.74484850985633,4.657439663333718,305.7098715080447,1907.1070663811563,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,LEVE,2
6,1,2,0,4,1,-13.68285491,-73.13079241,2,4,0,1,2,2,2,2,2024,9,6,1,6,1,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.2839517282860025,77.85737304722083,62.75483969163876,3.9288863488445376,243.85288035830445,7665.13704496788,8358.971,1282.451,1298.0969999999998,5778.423,1432.683,6926.288,17.139466089785454,LEVE,2
3,2,10,2,2,4,-13.38984515,-76.14770554,0,1,1,1,2,1,0,2,2024,9,6,1,6,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5924704634222312,81.16031533779282,67.0278509844689,10.029023344925331,913.7819464834638,65356.935760171305,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,LEVE,2
6,1,7,2,8,4,-12.870897,-72.702054,0,4,7,1,1,2,2,2,2024,9,6,1,18,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5803892132127203,77.20158157453214,80.09764322421019,9.63293466488124,868.3252877671093,30810.066381156317,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
1,1,5,0,4,1,-5.684694,-78.787696,0,4,7,1,2,2,2,0,2024,9,6,1,18,2,2,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.5803239946829384,74.49544278598792,68.33065356443184,8.733179344969395,1046.078117086984,102362.46895074946,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
6,1,5,0,4,1,-5.314093,-79.129622,0,4,7,1,1,2,2,2,2024,9,6,1,19,2,2,642.004,1.0,1,3,0.0,9,32,108.0,0.2961204715105615,77.88438170112234,41.86569863763272,4.600191573184063,287.73603514445216,21178.976445396147,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,GRAVE_MORTALIDAD,1
1,1,14,2,3,4,-12.240880144630758,-76.89351816401827,0,3,1,1,1,2,2,0,2024,9,0,0,9,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6909236767275176,78.41626133969348,70.97436336767564,9.826485374940413,1476.8351947609171,95908.53319057816,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
0,1,14,2,4,1,-11.922594714804791,-76.67870565105193,0,0,0,0,2,0,1,0,2024,9,0,0,12,3,0,875.67,2.0,2,0,1.0,3,14,156.0,0.6831952456039544,78.60873873772867,74.49000793376607,10.00420210847705,1376.0472418044385,255143.7301927195,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
3,1,14,2,2,4,-12.113616747279652,-77.01154732002924,0,0,7,1,2,2,2,0,2024,9,0,0,18,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.8171136689103559,80.21740365444107,79.57658595346267,12.295076294470428,1940.453431937829,88766.19486081369,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,12,0,4,1,-7.9865966653,-78.2723086999,0,4,7,1,7,2,2,0,2024,9,0,0,21,2,0,9936.932,2.0,2,0,1.0,9,32,3830.0,0.4320883936567258,76.718936301794,43.003289188979466,6.269065613037991,662.0777072841523,13167.552462526766,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
3,2,12,0,4,1,-7.8110496554599536,-79.14240498712746,0,4,7,1,1,2,2,2,2024,9,1,0,5,0,0,748.6850000000001,2.0,2,0,0.0,9,32,215.0,0.5721567587688113,77.67102283812494,66.21373667954742,8.464777379360486,978.4498488219192,15563.077087794432,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,GRAVE_MORTALIDAD,1
0,1,14,2,2,4,-11.98935531916075,-77.06384534320232,0,0,0,1,2,0,1,0,2024,9,1,0,7,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6853375063928137,80.04346891299102,76.32428568750537,8.817291636093138,1443.328322024431,217176.83083511775,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
3,1,14,2,4,1,-12.084008880692457,-76.98142782284472,0,0,7,0,2,2,2,0,2024,9,1,0,15,3,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6868549636939637,79.62363164345142,76.30894566128948,9.209137883551294,1425.4498631666322,684921.8484148846,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,12,0,11,3,-8.370646299380585,-77.34556353151734,0,4,7,1,7,2,2,0,2024,9,2,0,4,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2315675747978999,79.97397266360144,36.77336878219674,4.21018291119795,168.72011949197312,6013.9743040685225,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,GRAVE_MORTALIDAD,1
3,1,3,0,4,0,-16.52502,-71.655224,6,5,6,2,6,2,2,0,2024,9,2,0,6,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6689013265491138,80.68275010974979,77.5560025217936,10.466309714908672,1190.454984819332,14385.036402569593,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
4,1,23,0,4,1,-3.510614365706649,-80.24838384670119,0,4,7,1,2,2,2,2,2024,9,2,0,6,1,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.4809550242578706,73.07176248806164,62.28512716598154,7.343272081128487,729.1613405110833,22758.41541755889,1009.101,138.47399999999996,287.471,583.156,276.972,732.129,27.447401201663663,GRAVE_LESIONADOS,0
3,1,3,2,4,1,-16.342841,-71.581436,0,0,7,1,2,2,2,0,2024,9,2,0,6,1,0,1504.4250000000002,2.0,2,0,1.0,7,25,241.0,0.6411767862503931,77.2408324916572,78.204125011303,10.595705083047717,1107.223861768016,193412.3169164882,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
7,2,5,2,4,0,-6.489903,-78.623124,0,0,7,1,1,2,2,2,2024,9,2,0,15,3,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4700875779194959,72.66081436888122,64.8808353209258,6.163018167008406,756.997154110016,46090.54817987152,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
4,1,3,2,3,4,-16.4472243575,-71.583274892,0,1,7,1,2,2,2,0,2024,9,2,0,23,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6361781248622183,79.02998716357858,73.27695818275072,9.907690388126271,1124.6358478167767,14391.67880085653,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
3,2,20,0,4,2,-16.03395465532597,-69.59484806939633,0,4,7,1,2,2,2,2,2024,9,3,0,5,0,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4020198374784472,77.80062735845667,75.295761294875,7.279851651626652,372.63390314535104,50686.62526766595,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,LEVE,2
0,1,7,0,4,1,-14.543048060646184,-71.30093161307009,0,4,7,1,2,2,2,4,2024,9,3,0,5,0,2,566.7160000000001,2.0,5,2,0.0,9,3,137.0,0.2860092739262279,59.94781725321823,66.333630235029,5.464450966964557,274.3102477158444,5060.0256959314775,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
6,1,3,0,4,1,-16.3867777778,-71.3198888889,0,4,7,1,7,2,2,0,2024,9,3,0,5,0,0,1101.78,1.0,5,2,0.0,9,32,202.0,0.5190855925362763,79.39283977390295,72.48255180521485,7.936018582862833,714.5594676610276,3114.021413276231,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,GRAVE_LESIONADOS,0
6,1,14,2,4,1,-11.754669355834665,-77.14998448461907,0,0,7,1,2,2,2,0,2024,9,3,0,6,1,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.6688889885290078,77.65971620762488,72.11797581870952,9.343568875150348,1392.9562465448405,54956.252676659526,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,14,2,2,4,-12.012840865066396,-76.8244970704311,0,0,1,1,2,2,2,0,2024,9,3,0,8,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6868549636939637,79.62363164345142,76.30894566128948,9.209137883551294,1425.4498631666322,684921.8484148846,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
4,1,0,2,4,2,-6.486998,-77.817442,0,4,0,1,4,2,2,0,2024,9,3,0,13,3,1,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2951844378190839,73.09450199987279,42.662944342736665,4.641319480661885,305.7147008552298,4279.402569593148,3903.732,1155.121,585.018,2163.5930000000003,943.591,2960.1410000000005,24.17151074920102,LEVE,2
3,1,14,2,2,4,-12.02185306153493,-76.90730533626098,0,2,7,1,2,2,2,0,2024,9,3,0,17,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6868549636939637,79.62363164345142,76.30894566128948,9.209137883551294,1425.4498631666322,684921.8484148846,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
0,1,5,2,4,1,-7.29191983378323,-78.5047432159537,0,0,7,0,2,2,2,4,2024,9,3,0,19,2,2,887.28,2.0,2,0,1.0,8,17,155.0,0.2871763458712909,71.92284374528238,38.46051957702505,4.470383362620207,312.57454505408714,4874.023554603855,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
1,1,3,2,3,4,-16.3583041806,-72.1952669961,0,0,7,1,2,2,2,0,2024,9,3,0,20,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6077843615696785,76.53072135400231,69.81276959706165,8.77367759087771,1135.5159013374655,74658.55888650964,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
6,1,5,0,4,2,-6.562779,-79.262486,0,4,0,0,1,2,2,6,2024,9,4,0,5,0,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2977815639593018,69.08355457312787,58.43985214233541,5.64313157212817,257.7573175212949,738.7109207708779,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
3,2,12,2,4,1,-8.1122553924,-79.0941381492,0,0,7,1,2,2,2,0,2024,9,4,0,16,3,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.583006771156836,78.2441938961209,62.24037484511178,8.807312392374042,1028.2282118265089,76607.295503212,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,GRAVE_MORTALIDAD,1
1,1,14,2,4,1,-11.867565537290584,-77.07263411036996,0,0,7,1,2,2,2,0,2024,9,5,1,3,0,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.6632628912836565,79.15155564666024,73.19223743118206,9.629669813837666,1289.452647666346,383699.2119914347,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,7,0,4,1,-14.4102126,-71.1185534,0,4,7,1,2,2,2,2,2024,9,5,1,3,0,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.3688068892893833,76.47283450634272,62.25751908213611,5.9696521090432615,372.1207781777657,9957.021413276232,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,GRAVE_MORTALIDAD,1
0,1,14,2,7,4,-12.036673800436178,-76.9447836897068,0,0,7,1,2,2,2,0,2024,9,5,1,5,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7347309224519117,80.70014842215761,76.47981423089655,10.519505095866096,1571.8150981252256,229834.5310492505,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,14,2,2,4,-12.084031580859838,-77.06482981705766,0,0,0,1,2,1,0,0,2024,9,5,1,6,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,14,2,3,4,-12.164164018636278,-76.93401260129251,0,3,7,0,7,2,2,0,2024,9,5,1,6,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.689811994580126,79.88015655965044,73.89553442371854,9.755251380104111,1409.8432274455126,452660.364025696,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,21,0,4,1,-5.745756,-77.481797,0,4,7,1,2,0,0,2,2024,9,5,1,7,1,1,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.395409368693869,74.01814372927417,48.94523443220634,5.029353255237231,594.0921143791977,22212.160599571733,5645.136,815.0759999999999,965.298,3864.762,1013.406,4631.73,17.95184385283189,LEVE,2
6,1,12,0,4,2,-7.90410021438383,-77.5316275706708,0,4,7,1,7,2,2,2,2024,9,5,1,18,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5483466485199614,73.40947702180615,54.774559790319735,7.761827414252816,1085.433074508267,22858.52890792291,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
6,1,8,2,4,1,-12.996855888368412,-74.73439418751957,0,4,4,1,4,2,2,0,2024,9,5,1,20,2,2,943.58,1.0,1,0,0.0,9,32,135.0,0.3648777342527826,72.61386206398959,50.19709555656983,5.638488277525374,444.6393044914551,24733.083511777302,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,LEVE,2
0,1,14,2,4,1,-11.98473174673873,-77.10063034238064,0,0,7,1,2,2,2,0,2024,9,6,1,4,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7419979630670723,80.31822295927182,79.00446395716813,11.084203715652809,1554.6868971011318,739416.2413542903,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
3,1,14,2,2,4,-12.08475861031643,-76.97897975293135,0,0,7,1,2,2,2,0,2024,9,6,1,4,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.8017574897902351,80.48487267736287,78.74302427848284,13.156716040468266,1766.1488062170545,359776.608137045,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,2,0,4,1,-13.76238857,-73.35554384,0,4,7,1,7,2,2,2,2024,9,6,1,7,1,2,890.338,1.0,1,0,0.0,9,32,295.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,8358.971,1282.451,1298.0969999999998,5778.423,1432.683,6926.288,17.139466089785454,LEVE,2
0,1,3,2,2,4,-16.377715,-71.51412,0,0,7,1,2,2,2,0,2024,9,6,1,8,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6644305982399786,77.94756774830974,80.78986062622265,11.207078673345602,1154.977729265862,91855.75160599573,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
