CLASE SINIESTRO,CANTIDAD DE VEHICULOS DAÑADOS,DEPARTAMENTO,ZONA,TIPO DE VÍA,RED VIAL,COORDENADAS LATITUD,COORDENADAS  LONGITUD,CONDICIÓN CLIMÁTICA,ZONIFICACIÓN,CARACTERÍSTICAS DE VÍA,PERFIL LONGITUDINAL VÍA,SUPERFICIE DE CALZADA,¿EXISTE SEÑAL VERTICAL?,¿EXISTE SEÑAL HORIZONTAL?,CAUSA FACTOR PRINCIPAL,MTC_RVN_LONGITUD_KM,MTC_RVN_N_CARRILES_MEDIANA,MTC_RVN_SUPERFICIE_DOMINANTE,MTC_RVN_ESTADO_DOMINANTE,MTC_RVN_ES_CONCESIONADA,MTC_RVN_CONCESION_PRINCIPAL,MTC_RVN_CORREDOR_LOGISTICO,MTC_RVN_N_TRAMOS,IDH_2019,IDH_ESP_VIDA_2019,IDH_POBLACION_2019,MTC_DEP_RED_TOTAL_KM,MTC_DEP_NACIONAL_TOTAL_KM,MTC_DEP_DEPARTAMENTAL_TOTAL_KM,MTC_DEP_VECINAL_TOTAL_KM,MTC_DEP_PAV_TOTAL_KM,MTC_DEP_NO_PAV_TOTAL_KM,MTC_DEP_PCT_PAVIMENTADA,PER_N_CONDUCTORES,PER_N_CONDUCTORES_FUGADOS,PER_N_PEATONES,PER_EDAD_COND_PROM,PER_EDAD_COND_MIN,PER_EDAD_COND_MAX,PER_ANY_COND_MASCULINO,PER_ANY_LIC_PROBLEMA,PER_ANY_DOSAJE_POS,PER_ANY_DOSAJE_EVALUADO,VEH_TOTAL,VEH_N_FUGADOS,VEH_ANY_FUGADO,VEH_ANY_CARGA,VEH_ANY_PUBLICO,VEH_ANY_PARTICULAR,VEH_ANY_MOTO,VEH_ANY_AUTO,VEH_ANY_CAMION_BUS,VEH_ANY_SOAT_PROBLEMA,VEH_ANY_CITV_PROBLEMA,VEH_ANY_SEGURO_PROBLEMA,MTC_RVN_LONGITUD_KM_ERA_NULO,MTC_RVN_N_CARRILES_MEDIANA_ERA_NULO,MTC_RVN_ES_CONCESIONADA_ERA_NULO,MTC_RVN_N_TRAMOS_ERA_NULO,PER_EDAD_COND_PROM_ERA_NULO,PER_EDAD_COND_MIN_ERA_NULO,PER_EDAD_COND_MAX_ERA_NULO,HORA_NUM,FRANJA_HORARIA,ANIO,MES,DIA_MES,DIA_SEMANA,ES_FIN_SEMANA,ES_QUINCENA,REGION_NATURAL,NIVEL_SEÑALIZACION_ORD,ES_VIA_MULTICARRIL,ES_DEPTO_BAJO_PAVIMENTO,RATIO_CONDUCTORES_FUGADOS,ES_CURVA_Y_PENDIENTE,ES_VIA_NO_PAVIMENTADA,CATEGORIA_SEVERIDAD,CATEGORIA_SEVERIDAD_ENC
3,2,7,2,4,1,-13.487310542325693,-71.9180115647935,0,0,7,0,2,0,1,2,168.34499999999997,2.0,2,3,0.0,9,32,55.0,0.6806292796157144,77.51447806142957,131240.7944325482,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,2,0,0,46.5,36.0,57.0,1.0,1.0,0.0,1.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,6,1,2023,9,2,5,1,0,2,1,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,2,9,2,4,1,-9.290993,-75.997895,5,0,7,1,2,2,2,2,693.175,2.0,2,3,0.0,9,10,249.0,0.5818337288935853,73.84436545241161,59227.28479657388,8209.057,1333.4779999999996,791.9770000000001,6083.602,1059.8589999999997,7149.198,12.910849565303296,2,0,0,35.0,35.0,35.0,1.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,5,0,2022,4,3,6,1,0,2,2,0,1,0.0,0,0,LEVE,0
0,1,12,2,4,1,-7.1565058735,-79.4436700867,0,2,7,1,2,2,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5114727232493018,78.60606800160349,24701.19700214133,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,1,32.0,32.0,32.0,1.0,1.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,16,3,2024,8,16,4,0,1,0,2,1,1,0.0,0,0,LEVE,0
6,1,11,0,4,1,-10.912437370412336,-75.28551934525889,6,5,6,2,6,2,2,0,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.587430624814192,75.05837214886559,24595.453961456104,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,1,0,0,50.0,50.0,50.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,22,2,2022,2,13,6,1,0,2,2,0,1,0.0,0,0,LEVE,0
6,1,13,2,2,4,-6.7463873,-79.8359186,0,3,1,1,2,1,0,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5415697888341857,80.94178299597955,183060.58029978588,3459.691,515.0619999999999,689.7280000000001,2254.901,703.3549999999999,2756.336,20.329994788551925,1,0,0,22.0,22.0,22.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,2021,3,7,6,1,0,0,1,0,1,0.0,0,0,LEVE,0
6,1,12,0,4,1,-7.989281,-78.65696,0,4,7,1,2,2,2,6,610.6099999999999,2.0,2,0,1.0,8,29,100.0,0.2791284879085741,74.57203044034796,5611.197002141327,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,0,54.0,54.0,54.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,19,2,2023,5,21,6,1,1,0,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
4,1,3,2,7,4,-16.430721,-71.831583,0,4,2,0,4,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6105481451420971,78.10653088113892,35025.678800856535,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,0,29.0,29.0,29.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,8,1,2022,9,14,2,0,0,0,2,0,1,0.0,0,0,LEVE,0
0,1,10,2,4,1,-13.712522,-76.153459,0,0,7,1,2,2,2,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.5876128251369682,76.40783657687089,58924.95503211991,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,1,0,1,37.0,37.0,37.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,22,2,2024,2,11,6,1,0,0,2,0,1,0.0,0,0,LEVE,0
3,1,11,0,4,0,-11.255772483987002,-75.82256735949572,0,4,0,1,7,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3806721892335712,78.77245225217325,4341.336188436831,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,2,0,0,18.5,18.0,19.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,0,21,2,2022,12,25,6,1,1,2,2,0,1,0.0,0,1,GRAVE_MORTALIDAD,2
0,1,14,2,4,1,-12.0407342401879,-77.01728822773019,0,0,7,1,2,2,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.7300036506368504,80.21724456394445,156759.78800856532,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,1,27.0,27.0,27.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,2025,2,9,6,1,0,0,2,1,1,0.0,0,0,LEVE,0
3,2,3,0,4,1,-16.528801,-71.758877,5,4,7,1,2,1,1,2,1504.4250000000002,2.0,2,0,1.0,7,25,241.0,0.6105481451420971,78.10653088113892,35025.678800856535,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,2,0,0,33.0,27.0,39.0,1.0,1.0,0.0,1.0,2,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,2021,1,4,0,0,0,0,2,0,1,0.0,0,0,LEVE,0
0,1,14,2,2,4,-12.0404506239818,-76.96425469197622,0,0,7,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7347309224519117,80.70014842215761,229834.5310492505,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,1,60.0,60.0,60.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,0,18,2,2022,7,10,6,1,0,0,2,0,1,0.0,0,0,LEVE,0
6,1,1,0,4,0,-9.162370021387396,-77.37054401533221,0,4,7,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4295929300670698,70.82552525256294,4896.169164882228,10767.648,1885.0630000000003,1222.721,7659.864000000001,2100.343,8667.305000000002,19.506051832303577,1,0,0,27.0,27.0,27.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,18,2,2023,6,11,6,1,0,0,2,0,1,0.0,0,0,LEVE,0
1,1,21,2,4,1,-5.905603,-77.32527,0,3,7,1,2,2,2,0,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.4789759027469384,73.43778249935497,47552.6295503212,5645.136,815.0759999999999,965.298,3864.762,1013.406,4631.73,17.95184385283189,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,18,2,2024,4,22,0,0,1,1,2,0,1,1.0,0,0,LEVE,0
6,1,9,0,4,1,-8.861548183357028,-76.1040314029657,0,4,0,1,2,1,1,0,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.4488980782274319,72.32233236849576,32955.28479657388,8209.057,1333.4779999999996,791.9770000000001,6083.602,1059.8589999999997,7149.198,12.910849565303296,1,0,0,40.0,40.0,40.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,2023,1,12,3,0,0,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,12,0,4,1,-7.802626987450706,-77.9850340908513,0,4,7,1,2,2,2,0,9936.932,2.0,2,0,1.0,9,32,3830.0,0.3986882084754764,72.97869269132666,69564.29978586723,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,0,47.0,47.0,47.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,16,3,2024,12,22,6,1,1,0,2,0,1,0.0,0,0,LEVE,0
0,1,13,0,4,1,-5.798397,-79.835812,0,4,7,1,2,2,2,0,1305.18,2.0,2,0,1.0,1,20,163.0,0.4703091457296942,74.91176543888524,44335.321199143465,3459.691,515.0619999999999,689.7280000000001,2254.901,703.3549999999999,2756.336,20.329994788551925,1,0,1,25.0,25.0,25.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,1,2021,1,19,1,0,1,0,2,0,1,0.0,0,0,LEVE,0
0,1,19,0,4,1,-5.153668,-80.695158,0,4,7,1,2,2,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5997462042553465,78.40793944726823,183875.0,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,1,0,1,37.0,37.0,37.0,1.0,0.0,0.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,20,2,2023,9,4,0,0,0,0,2,1,1,0.0,0,0,LEVE,0
6,1,20,0,4,1,-14.869368897990238,-70.67279845512074,0,4,7,1,2,2,2,2,1780.161,1.0,1,3,0.0,9,32,490.0,0.3958613818248929,74.31840317756587,3949.297644539615,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,0,0,32.0,32.0,32.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,16,3,2023,11,1,2,0,0,2,2,0,1,0.0,0,0,LEVE,0
6,1,4,2,4,1,-14.0199496906231,-73.8431522955054,0,3,7,1,2,2,2,2,1682.702,1.0,1,0,0.0,9,32,305.0,0.4666425080552502,72.78790794555484,2556.291220556745,12678.733000000004,1805.074000000001,1774.0339999999994,9099.625000000004,2485.375000000001,10193.358000000002,19.602707936195205,1,0,0,51.0,51.0,51.0,1.0,0.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,2024,8,17,5,1,1,2,2,0,1,0.0,0,0,LEVE,0
3,1,22,0,4,2,-17.7910127,-70.517441,0,4,7,1,2,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5351038051162289,74.47872539152038,6518.295503211992,2650.572,630.6729999999998,487.3610000000001,1532.5379999999998,1068.7019999999998,1581.87,40.31967439480987,2,0,0,67.0,60.0,74.0,1.0,0.0,0.0,1.0,2,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1,1,0,0,0,7,1,2022,10,11,1,0,0,0,2,0,1,0.0,0,0,LEVE,0
3,2,11,0,4,1,-11.293946470583588,-74.54910274211872,0,4,7,0,2,2,2,2,5768.608,2.0,3,1,0.0,9,32,365.0,0.4285012061956566,75.41084938147766,59216.39149500083,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,2,0,0,46.0,24.0,68.0,1.0,1.0,0.0,1.0,2,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,9,1,2021,5,24,0,0,1,2,2,0,1,0.0,0,0,LEVE,0
10,1,11,0,4,1,-11.334264671255134,-74.5111546913697,0,4,0,0,7,2,2,2,5768.608,2.0,3,1,0.0,9,32,365.0,0.4285012061956566,75.41084938147766,59216.39149500083,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,1,0,0,33.0,33.0,33.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,21,2,2022,10,13,3,0,0,2,2,0,1,0.0,1,1,LEVE,0
3,2,20,0,4,2,-16.502025218297213,-70.1284413810243,0,4,7,1,7,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3247057995130503,73.24682709519536,24872.03426124197,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,2,0,0,24.5,18.0,31.0,1.0,1.0,0.0,1.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,0,7,1,2021,10,13,2,0,0,2,2,0,1,0.0,0,1,LEVE,0
6,1,8,0,4,1,-13.41,-74.925,0,4,5,0,2,1,0,2,1679.5849999999998,2.0,2,3,1.0,9,24,315.0,0.2997946406100768,72.83003345209801,3327.8779443254816,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,1,0,0,30.0,30.0,30.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,2024,7,16,1,0,1,2,1,0,1,0.0,1,0,GRAVE_MORTALIDAD,2
6,1,3,0,4,0,-15.688877,-71.593917,7,4,0,0,2,1,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5649362269939818,77.38255516262952,7715.586723768736,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,0,32.0,32.0,32.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,12,3,2021,10,6,2,0,0,0,2,0,1,0.0,1,0,GRAVE_LESIONADOS,1
0,1,14,2,2,4,-11.953664592510702,-77.00345495775848,0,0,7,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.701053025277506,79.62867561460851,1150285.0494171206,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,1,20.0,20.0,20.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,6,1,2024,6,12,2,0,0,0,2,0,1,0.0,0,0,LEVE,0
0,0,20,2,2,4,-15.492295,-70.147604,0,3,7,1,2,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5759734352119,73.55929462493827,232834.39603082248,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,0,1,50.0,50.0,50.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,6,1,2024,1,7,6,1,0,2,2,0,1,0.0,0,0,LEVE,0
6,1,13,0,4,1,-5.942054,-79.639296,0,4,7,1,2,2,2,2,305.38500000000005,2.0,2,0,1.0,1,20,50.0,0.4703091457296942,74.91176543888524,44335.321199143465,3459.691,515.0619999999999,689.7280000000001,2254.901,703.3549999999999,2756.336,20.329994788551925,1,0,0,43.0,43.0,43.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,5,0,2023,3,3,4,0,0,0,2,0,1,0.0,0,0,LEVE,0
0,1,1,0,4,1,-9.14052709790822,-77.7471902755061,6,5,6,2,6,2,2,0,9936.932,2.0,2,0,1.0,9,32,3830.0,0.4225175571417921,72.0073136099048,21231.406852248398,10767.648,1885.0630000000003,1222.721,7659.864000000001,2100.343,8667.305000000002,19.506051832303577,1,0,1,40.0,40.0,40.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,20,2,2023,5,28,6,1,1,0,2,0,1,0.0,0,0,LEVE,0
0,1,14,2,2,4,-12.06314424,-76.9827365,0,0,1,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6868549636939637,79.62363164345142,684921.8484148846,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,1,31.0,31.0,31.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,8,1,2023,8,28,0,0,1,0,2,0,1,0.0,0,0,LEVE,0
6,1,14,1,2,4,-11.973816426203925,-76.76288582589841,6,5,6,2,6,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7410537419693288,80.72873693175681,43755.852248394,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,21,2,2024,5,16,3,0,1,0,2,0,1,0.0,0,0,LEVE,0
3,1,14,2,4,1,-12.020841026337164,-76.92263775270905,0,2,7,1,2,2,2,0,875.67,2.0,2,0,1.0,3,14,156.0,0.6831952456039544,78.60873873772867,255143.7301927195,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,2,0,0,45.5,37.0,54.0,1.0,1.0,0.0,0.0,2,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,20,2,2022,11,12,5,1,0,0,2,0,1,0.0,0,0,LEVE,0
4,1,7,0,4,0,-12.951589,-71.416603,2,4,5,0,7,2,2,6,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3612121566150602,62.7406214315804,5308.728051391863,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,0,39.0,39.0,39.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1,1,1,0,0,0,23,2,2021,7,27,1,0,1,2,2,0,1,0.0,1,1,LEVE,0
1,1,14,2,2,4,-11.9548333333,-76.9861111111,0,0,7,1,2,2,2,4,6543.555,2.0,4,4,1.0,14,33,1198.0,0.701053025277506,79.62867561460851,1150285.0494171206,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,1,26.0,26.0,26.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,11,1,2024,4,14,6,1,0,0,2,0,1,0.0,0,0,LEVE,0
3,2,21,2,4,1,-6.046523,-77.002287,0,3,0,0,2,1,0,2,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.5294800468051228,72.46713251445857,86435.21199143468,5645.136,815.0759999999999,965.298,3864.762,1013.406,4631.73,17.95184385283189,2,0,0,40.5,36.0,45.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,6,1,2025,6,8,6,1,0,1,1,0,1,0.0,1,0,GRAVE_MORTALIDAD,2
3,1,14,2,2,4,-12.226589055498073,-76.94597565392182,6,5,6,2,6,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6990481232857558,80.14597904142546,459161.0728051392,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,2,0,0,40.5,33.0,48.0,1.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,0,10,1,2022,4,4,0,0,0,0,2,0,1,0.0,0,0,LEVE,0
3,2,19,0,4,0,-4.576846371005182,-81.25023705032099,0,4,0,1,2,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5901150530410085,76.98052296505229,89997.35760171307,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,2,0,0,57.0,44.0,70.0,1.0,0.0,0.0,1.0,2,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,21,2,2022,8,30,1,0,1,0,2,0,1,0.0,0,0,LEVE,0
0,1,20,2,2,4,-15.471991294492025,-70.12311970961198,0,0,1,1,2,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5225679967471315,73.87568641139362,65445.28409703769,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,0,1,28.0,28.0,28.0,1.0,0.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,2022,1,3,0,0,0,2,2,0,1,0.0,0,0,LEVE,0
6,1,10,0,4,1,-14.877768,-74.993321,0,4,7,1,2,2,2,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.5563774842369664,77.00938809632027,27932.19700214133,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,1,0,0,37.0,37.0,37.0,0.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,18,2,2021,11,28,6,1,1,0,2,0,1,0.0,0,0,GRAVE_LESIONADOS,1
0,1,14,2,2,4,-12.01343515302371,-76.986078862222,0,3,7,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.701053025277506,79.62867561460851,1150285.0494171206,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,2,58.0,58.0,58.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,13,3,2024,11,17,6,1,1,0,2,0,1,0.0,0,0,LEVE,0
3,1,19,0,2,4,-5.188979,-80.67793,0,4,7,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5997462042553465,78.40793944726823,183875.0,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,2,0,0,42.0,17.0,67.0,1.0,1.0,0.0,1.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,15,3,2024,2,22,3,0,1,0,2,0,1,0.0,0,0,LEVE,0
3,2,22,2,4,1,-18.11418,-70.72238,0,3,7,1,2,2,2,2,1926.94,2.0,2,0,1.0,9,32,393.0,0.5526222945995614,74.2498786138685,2956.51391862955,2650.572,630.6729999999998,487.3610000000001,1532.5379999999998,1068.7019999999998,1581.87,40.31967439480987,2,0,0,51.5,48.0,55.0,1.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,3,2024,3,13,2,0,0,0,2,0,1,0.0,0,0,LEVE,0
3,3,19,2,4,1,-5.278817372096089,-80.68013765709854,0,0,7,1,2,2,2,0,453.9549999999999,2.0,2,3,0.0,9,32,133.0,0.5034350778485951,78.14388603810477,76220.84796573877,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,3,0,0,32.666666666666664,25.0,37.0,1.0,1.0,1.0,1.0,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,3,0,2022,5,9,0,0,0,0,2,0,1,0.0,0,0,GRAVE_LESIONADOS,1
7,1,7,0,4,2,-14.545302503119563,-71.39402028162532,2,4,7,0,7,2,2,6,6543.555,2.0,4,4,1.0,14,33,1198.0,0.1548867386502985,64.5917716662409,5532.92505353319,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,0,45.0,45.0,45.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,0,10,1,2024,2,14,2,0,0,2,2,0,1,0.0,0,1,LEVE,0
